year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,6,C5,CommuteAir LLC dba CommuteAir,PVD,"Providence, RI: Rhode Island Tf Green International",14.00,8.00,3.38,2.28,1.25,0.00,1.09,0.00,0.00,653.00,229.00,236.00,112.00,0.00,76.00
2025,6,C5,CommuteAir LLC dba CommuteAir,PWM,"Portland, ME: Portland International Jetport",10.00,2.00,1.83,0.00,0.00,0.00,0.17,0.00,0.00,124.00,119.00,0.00,0.00,0.00,5.00
2025,6,C5,CommuteAir LLC dba CommuteAir,RIC,"Richmond, VA: Richmond International",6.00,4.00,0.56,0.00,1.60,0.00,1.85,1.00,0.00,372.00,63.00,0.00,98.00,0.00,211.00
2025,6,C5,CommuteAir LLC dba CommuteAir,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",105.00,33.00,11.09,1.16,6.33,0.00,14.41,3.00,1.00,3550.00,839.00,355.00,237.00,0.00,2119.00
2025,6,C5,CommuteAir LLC dba CommuteAir,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",52.00,19.00,7.29,0.31,3.64,0.00,7.76,3.00,0.00,2364.00,760.00,14.00,276.00,0.00,1314.00
2025,6,C5,CommuteAir LLC dba CommuteAir,SCE,"State College, PA: State College Regional",82.00,28.00,10.36,0.03,6.04,0.00,11.57,2.00,0.00,3521.00,658.00,21.00,269.00,0.00,2573.00
2025,6,C5,CommuteAir LLC dba CommuteAir,SGF,"Springfield, MO: Springfield-Branson National",30.00,7.00,2.13,0.96,1.38,0.00,2.53,4.00,1.00,519.00,181.00,71.00,69.00,0.00,198.00
2025,6,C5,CommuteAir LLC dba CommuteAir,SHV,"Shreveport, LA: Shreveport Regional",4.00,1.00,0.45,0.00,0.00,0.00,0.55,0.00,0.00,102.00,46.00,0.00,0.00,0.00,56.00
2025,6,C5,CommuteAir LLC dba CommuteAir,STL,"St. Louis, MO: St Louis Lambert International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,C5,CommuteAir LLC dba CommuteAir,SYR,"Syracuse, NY: Syracuse Hancock International",97.00,37.00,18.96,2.55,6.80,0.00,8.69,2.00,0.00,5576.00,1787.00,1012.00,377.00,0.00,2400.00
2025,6,C5,CommuteAir LLC dba CommuteAir,TUL,"Tulsa, OK: Tulsa International",32.00,12.00,3.72,2.00,1.70,0.00,4.59,1.00,0.00,1435.00,522.00,190.00,58.00,0.00,665.00
2025,6,C5,CommuteAir LLC dba CommuteAir,TYS,"Knoxville, TN: McGhee Tyson",238.00,89.00,28.09,10.98,7.43,0.00,42.51,4.00,0.00,15142.00,3932.00,2541.00,448.00,0.00,8221.00
2025,6,C5,CommuteAir LLC dba CommuteAir,XNA,"Fayetteville, AR: Northwest Arkansas National",58.00,24.00,10.69,2.21,3.04,0.00,8.06,3.00,0.00,5051.00,2546.00,897.00,145.00,0.00,1463.00
2025,6,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",116.00,26.00,14.50,1.71,5.02,0.00,4.77,1.00,2.00,1198.00,716.00,74.00,255.00,0.00,153.00
2025,6,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",47.00,16.00,4.05,1.65,1.62,0.00,8.68,0.00,0.00,1801.00,398.00,270.00,173.00,0.00,960.00
2025,6,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",122.00,51.00,18.07,2.56,9.83,0.00,20.55,1.00,2.00,3416.00,1661.00,87.00,486.00,0.00,1182.00
2025,6,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",336.00,82.00,38.46,1.61,30.69,0.00,11.24,1.00,1.00,4118.00,2305.00,180.00,1046.00,0.00,587.00
2025,6,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21175.00,4877.00,1334.90,188.19,1197.37,1.56,2154.98,548.00,147.00,419635.00,152433.00,20824.00,83298.00,105.00,162975.00
2025,6,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",30.00,12.00,6.64,2.29,0.59,0.00,2.48,0.00,0.00,1151.00,504.00,482.00,35.00,0.00,130.00
2025,6,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1082.00,372.00,132.18,9.33,142.18,0.53,87.80,10.00,4.00,24931.00,11709.00,562.00,6412.00,40.00,6208.00
2025,6,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",198.00,59.00,30.29,3.82,9.70,0.00,15.18,6.00,3.00,4087.00,2094.00,782.00,531.00,0.00,680.00
2025,6,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",391.00,107.00,55.66,8.14,19.67,0.00,23.53,6.00,0.00,6926.00,3501.00,832.00,783.00,0.00,1810.00
2025,6,DL,Delta Air Lines Network,BGR,"Bangor, ME: Bangor International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",265.00,82.00,38.97,6.12,16.97,0.00,19.94,9.00,2.00,4705.00,2364.00,323.00,883.00,0.00,1135.00
2025,6,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",60.00,23.00,15.25,2.00,0.37,0.00,5.38,0.00,0.00,3667.00,2583.00,814.00,17.00,0.00,253.00
2025,6,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",36.00,11.00,5.62,0.00,0.26,0.00,5.12,0.00,0.00,1394.00,876.00,0.00,25.00,0.00,493.00
2025,6,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",840.00,223.00,89.37,9.41,68.80,0.98,54.44,15.00,7.00,14874.00,6943.00,593.00,3164.00,121.00,4053.00
2025,6,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",262.00,51.00,29.58,0.39,7.37,0.00,13.66,4.00,1.00,3668.00,2583.00,47.00,212.00,0.00,826.00
2025,6,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2267.00,601.00,200.68,25.18,179.38,1.00,194.76,19.00,2.00,45449.00,17054.00,1922.00,10968.00,53.00,15452.00
2025,6,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",70.00,23.00,14.96,0.77,0.36,0.00,6.91,1.00,0.00,1623.00,1118.00,56.00,10.00,0.00,439.00
2025,6,DL,Delta Air Lines Network,BTV,"Burlington, VT: Patrick Leahy Burlington International",33.00,12.00,5.23,1.36,2.78,0.00,2.63,3.00,0.00,512.00,174.00,55.00,174.00,0.00,109.00
2025,6,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",171.00,57.00,28.81,2.13,9.44,0.00,16.62,6.00,0.00,2966.00,1430.00,214.00,477.00,0.00,845.00
2025,6,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",60.00,22.00,11.19,0.00,4.36,0.00,6.45,0.00,0.00,2031.00,1178.00,0.00,147.00,0.00,706.00
2025,6,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",478.00,164.00,67.11,8.69,42.37,0.20,45.63,8.00,0.00,11859.00,5092.00,942.00,2687.00,34.00,3104.00
2025,6,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",190.00,44.00,24.62,0.00,12.68,0.00,6.70,0.00,0.00,1813.00,940.00,0.00,408.00,0.00,465.00
2025,6,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",188.00,57.00,28.96,2.30,4.56,0.00,21.18,5.00,0.00,3279.00,1154.00,175.00,288.00,0.00,1662.00
2025,6,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",141.00,59.00,26.04,6.95,6.61,0.00,19.40,6.00,0.00,5093.00,2528.00,603.00,439.00,0.00,1523.00
2025,6,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",9.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,81.00,42.00,0.00,39.00,0.00,0.00
2025,6,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",409.00,104.00,45.62,6.28,26.49,0.00,25.62,11.00,2.00,5933.00,2948.00,301.00,1014.00,0.00,1670.00
2025,6,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30.00,10.00,2.91,0.68,4.60,0.00,1.81,1.00,0.00,391.00,119.00,15.00,136.00,0.00,121.00
2025,6,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",375.00,107.00,50.84,11.12,15.47,0.00,29.56,10.00,2.00,8819.00,3991.00,1008.00,1582.00,0.00,2238.00
2025,6,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",519.00,151.00,85.48,7.92,22.73,0.00,34.88,9.00,2.00,12113.00,6987.00,950.00,1580.00,0.00,2596.00
2025,6,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",388.00,113.00,46.13,1.79,34.02,0.00,31.07,10.00,2.00,6803.00,3098.00,197.00,1381.00,0.00,2127.00
2025,6,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",77.00,23.00,10.57,4.40,3.60,0.00,4.43,0.00,0.00,1735.00,537.00,663.00,164.00,0.00,371.00
2025,6,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",695.00,186.00,63.60,10.99,39.92,0.00,71.49,10.00,1.00,13568.00,5384.00,698.00,2000.00,0.00,5486.00
2025,6,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",144.00,39.00,20.62,1.93,4.67,0.00,11.78,4.00,1.00,2441.00,1264.00,90.00,326.00,0.00,761.00
2025,6,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",166.00,50.00,23.82,0.73,6.37,0.00,19.08,11.00,0.00,3789.00,1642.00,39.00,665.00,0.00,1443.00
2025,6,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",112.00,31.00,16.65,0.45,3.37,0.00,10.53,4.00,0.00,2658.00,1482.00,34.00,153.00,0.00,989.00
2025,6,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",782.00,284.00,88.85,8.86,127.49,0.00,58.79,19.00,14.00,24129.00,6601.00,852.00,10613.00,0.00,6063.00
2025,6,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1075.00,397.00,119.45,9.97,181.99,0.00,85.59,13.00,7.00,29600.00,10674.00,1129.00,11135.00,0.00,6662.00
2025,6,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1025.00,356.00,136.87,11.79,116.11,0.00,91.23,16.00,11.00,28072.00,12266.00,1255.00,7000.00,0.00,7551.00
2025,6,DL,Delta Air Lines Network,DLH,"Duluth, MN: Duluth International",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00
2025,6,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",114.00,38.00,17.55,1.04,3.45,0.00,15.95,2.00,0.00,2631.00,757.00,618.00,206.00,0.00,1050.00
2025,6,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5319.00,1136.00,324.12,46.11,262.61,1.72,501.44,62.00,6.00,100559.00,37114.00,6782.00,14586.00,94.00,41983.00
2025,6,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",214.00,67.00,29.23,3.66,14.32,0.00,19.79,4.00,1.00,5162.00,2562.00,309.00,795.00,0.00,1496.00
2025,6,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",60.00,19.00,10.22,2.08,3.61,0.00,3.08,0.00,0.00,1424.00,698.00,253.00,212.00,0.00,261.00
2025,6,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",554.00,184.00,65.23,5.84,89.03,1.00,22.90,19.00,5.00,16045.00,4985.00,531.00,8892.00,54.00,1583.00
2025,6,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",120.00,33.00,14.15,1.02,13.64,0.00,4.19,1.00,0.00,1725.00,920.00,33.00,665.00,0.00,107.00
2025,6,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",99.00,26.00,10.59,0.00,4.19,0.00,11.23,0.00,0.00,1169.00,466.00,0.00,109.00,0.00,594.00
2025,6,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",60.00,22.00,14.75,0.91,0.84,0.00,5.49,0.00,1.00,1147.00,696.00,137.00,48.00,0.00,266.00
2025,6,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",30.00,15.00,4.80,3.24,5.22,0.00,1.74,1.00,0.00,1027.00,324.00,388.00,233.00,0.00,82.00
2025,6,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",27.00,12.00,6.28,0.90,2.30,0.00,2.52,1.00,0.00,834.00,382.00,127.00,157.00,0.00,168.00
2025,6,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",75.00,18.00,16.55,0.00,1.45,0.00,0.00,2.00,0.00,617.00,586.00,0.00,31.00,0.00,0.00
2025,6,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",986.00,316.00,109.80,12.02,100.55,1.63,91.99,18.00,3.00,21019.00,6521.00,1296.00,6279.00,78.00,6845.00
2025,6,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",60.00,20.00,9.76,1.52,3.24,0.00,5.49,3.00,0.00,1181.00,387.00,237.00,156.00,0.00,401.00
2025,6,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",281.00,70.00,32.64,1.68,10.41,0.00,25.27,1.00,0.00,4032.00,2028.00,267.00,365.00,0.00,1372.00
2025,6,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",144.00,35.00,17.12,1.07,3.00,0.00,13.81,3.00,0.00,2230.00,1097.00,80.00,122.00,0.00,931.00
2025,6,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",114.00,39.00,17.22,1.30,4.87,0.00,15.61,4.00,0.00,2767.00,1282.00,64.00,224.00,0.00,1197.00
2025,6,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",30.00,12.00,6.58,1.58,2.16,0.00,1.68,1.00,0.00,1104.00,674.00,155.00,89.00,0.00,186.00
2025,6,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",180.00,54.00,24.95,1.32,8.00,0.00,19.74,3.00,0.00,3859.00,1599.00,114.00,431.00,0.00,1715.00
2025,6,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",236.00,90.00,38.57,7.25,17.49,0.00,26.69,9.00,0.00,5521.00,2215.00,662.00,929.00,0.00,1715.00
2025,6,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",266.00,94.00,47.23,7.32,17.37,0.49,21.59,5.00,0.00,5836.00,2780.00,688.00,940.00,83.00,1345.00
2025,6,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",300.00,52.00,29.90,0.15,11.99,0.00,9.97,1.00,1.00,3481.00,2700.00,7.00,333.00,0.00,441.00
2025,6,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",136.00,39.00,18.75,1.43,8.50,0.00,10.32,4.00,1.00,2318.00,1119.00,112.00,340.00,0.00,747.00
2025,6,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",60.00,21.00,8.30,0.44,8.79,0.00,3.48,1.00,2.00,1358.00,454.00,42.00,582.00,0.00,280.00
2025,6,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",222.00,75.00,42.52,3.78,6.16,0.00,22.53,5.00,1.00,5381.00,3011.00,318.00,439.00,0.00,1613.00
2025,6,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",251.00,76.00,30.28,4.05,15.83,0.00,25.84,9.00,0.00,5305.00,2247.00,415.00,694.00,0.00,1949.00
2025,6,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",689.00,204.00,68.59,7.75,86.70,0.00,40.96,14.00,9.00,17137.00,6738.00,927.00,6031.00,0.00,3441.00
2025,6,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",89.00,27.00,12.89,2.38,5.18,0.00,6.55,1.00,2.00,1460.00,531.00,121.00,210.00,0.00,598.00
2025,6,DL,Delta Air Lines Network,IDA,"Idaho Falls, ID: Idaho Falls Regional",30.00,9.00,5.79,0.00,0.21,0.00,3.00,0.00,0.00,415.00,312.00,0.00,7.00,0.00,96.00
2025,6,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",111.00,37.00,18.45,2.26,7.97,0.00,8.32,4.00,0.00,3103.00,2091.00,124.00,410.00,0.00,478.00
2025,6,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",413.00,99.00,50.74,5.59,18.16,0.00,24.50,4.00,0.00,5828.00,3274.00,284.00,889.00,0.00,1381.00
2025,6,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",73.00,25.00,11.95,2.05,6.10,0.00,4.90,1.00,0.00,1614.00,612.00,206.00,351.00,0.00,445.00
2025,6,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",186.00,65.00,33.84,5.50,8.58,0.00,17.07,8.00,0.00,6196.00,3252.00,797.00,455.00,0.00,1692.00
2025,6,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",451.00,166.00,73.26,10.29,36.89,0.00,45.56,13.00,2.00,11418.00,5319.00,812.00,1776.00,0.00,3511.00
2025,6,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2599.00,755.00,197.04,32.75,351.14,1.00,173.07,37.00,16.00,68059.00,21551.00,3287.00,25826.00,27.00,17368.00
2025,6,DL,Delta Air Lines Network,JNU,"Juneau, AK: Juneau International",23.00,8.00,4.17,0.00,1.41,0.00,2.42,0.00,0.00,288.00,168.00,0.00,24.00,0.00,96.00
2025,6,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,6.00,3.00,0.00,0.14,0.00,2.86,0.00,0.00,604.00,489.00,0.00,10.00,0.00,105.00
2025,6,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1378.00,333.00,135.85,16.53,92.79,0.00,87.84,12.00,6.00,20810.00,9364.00,1290.00,4581.00,0.00,5575.00
2025,6,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3279.00,629.00,239.19,30.71,123.11,0.00,235.99,29.00,3.00,48170.00,22481.00,2371.00,5767.00,0.00,17551.00
2025,6,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",190.00,69.00,33.75,3.70,5.03,0.00,26.52,5.00,0.00,4487.00,1939.00,285.00,252.00,0.00,2011.00
2025,6,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2394.00,808.00,216.02,33.34,304.47,0.00,254.17,65.00,23.00,81209.00,24577.00,3713.00,29898.00,0.00,23021.00
2025,6,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",30.00,3.00,2.52,0.00,0.10,0.00,0.38,1.00,0.00,282.00,264.00,0.00,7.00,0.00,11.00
2025,6,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",60.00,16.00,5.67,0.00,4.05,0.00,6.28,0.00,0.00,921.00,451.00,0.00,102.00,0.00,368.00
2025,6,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",191.00,57.00,29.92,5.09,8.70,0.00,13.28,4.00,1.00,4650.00,2520.00,587.00,383.00,0.00,1160.00
2025,6,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",718.00,180.00,83.28,5.89,40.87,1.00,48.96,10.00,8.00,14864.00,8550.00,532.00,1967.00,80.00,3735.00
2025,6,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1699.00,639.00,243.06,16.89,234.19,0.70,144.17,24.00,6.00,49136.00,20644.00,1336.00,14901.00,94.00,12161.00
2025,6,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",84.00,27.00,14.83,2.28,3.06,0.00,6.83,2.00,0.00,1430.00,797.00,77.00,139.00,0.00,417.00
2025,6,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",136.00,36.00,22.76,2.30,5.09,0.00,5.85,7.00,0.00,2337.00,1634.00,164.00,221.00,0.00,318.00
2025,6,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",387.00,94.00,48.15,5.98,18.17,0.00,21.71,14.00,1.00,6214.00,3521.00,647.00,794.00,0.00,1252.00
2025,6,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",909.00,317.00,136.60,9.04,104.54,0.00,66.82,13.00,6.00,24634.00,11907.00,718.00,6717.00,0.00,5292.00
2025,6,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",411.00,110.00,59.73,5.19,18.96,0.00,26.12,6.00,0.00,7918.00,5114.00,350.00,881.00,0.00,1573.00
2025,6,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",119.00,33.00,16.71,0.43,3.64,0.00,12.22,5.00,0.00,2054.00,937.00,52.00,164.00,0.00,901.00
2025,6,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",68.00,32.00,14.84,1.69,3.38,0.00,12.09,4.00,0.00,2753.00,1491.00,110.00,157.00,0.00,995.00
2025,6,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",157.00,46.00,27.80,2.51,4.66,0.00,11.03,1.00,1.00,3558.00,2339.00,124.00,248.00,0.00,847.00
2025,6,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",83.00,32.00,15.12,0.00,4.61,0.00,12.27,0.00,0.00,2352.00,629.00,0.00,989.00,0.00,734.00
2025,6,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6245.00,1215.00,393.88,51.10,249.17,0.00,520.85,50.00,7.00,101202.00,41371.00,6694.00,13524.00,0.00,39613.00
2025,6,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",617.00,163.00,62.50,9.47,53.53,0.00,37.50,13.00,11.00,11365.00,4741.00,660.00,3097.00,0.00,2867.00
2025,6,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",246.00,63.00,26.68,3.34,18.11,0.00,14.87,6.00,2.00,4381.00,2369.00,240.00,746.00,0.00,1026.00
2025,6,DL,Delta Air Lines Network,OAK,"Oakland, CA: Oakland International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",90.00,9.00,5.54,0.00,2.54,0.00,0.93,0.00,0.00,693.00,505.00,0.00,163.00,0.00,25.00
2025,6,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",144.00,49.00,25.50,5.41,6.54,0.00,11.55,5.00,1.00,3460.00,2236.00,334.00,342.00,0.00,548.00
2025,6,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",146.00,50.00,23.41,2.82,6.86,0.00,16.91,5.00,0.00,2639.00,1254.00,163.00,275.00,0.00,947.00
2025,6,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",171.00,50.00,24.60,2.39,10.32,0.00,12.70,3.00,0.00,3145.00,1845.00,131.00,400.00,0.00,769.00
2025,6,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1079.00,352.00,123.06,9.00,141.91,0.00,78.04,17.00,2.00,25374.00,10193.00,605.00,8389.00,0.00,6187.00
2025,6,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",289.00,111.00,52.23,9.06,29.38,0.00,20.34,5.00,1.00,7711.00,3455.00,1002.00,1468.00,0.00,1786.00
2025,6,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",593.00,226.00,101.20,7.86,55.60,0.00,61.34,14.00,1.00,18915.00,9113.00,552.00,3395.00,0.00,5855.00
2025,6,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",702.00,135.00,60.80,9.73,26.75,0.00,37.73,8.00,1.00,7740.00,3286.00,1172.00,1284.00,0.00,1998.00
2025,6,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",587.00,184.00,65.17,9.81,70.79,0.00,38.23,8.00,1.00,12358.00,4616.00,935.00,4179.00,0.00,2628.00
2025,6,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",874.00,209.00,87.05,4.74,55.82,0.00,61.39,5.00,1.00,13127.00,7448.00,643.00,2035.00,0.00,3001.00
2025,6,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",316.00,70.00,27.78,4.18,20.13,1.00,16.91,9.00,1.00,3915.00,1839.00,217.00,671.00,96.00,1092.00
2025,6,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",262.00,76.00,33.49,7.13,17.53,0.00,17.86,6.00,0.00,5073.00,2181.00,1161.00,754.00,0.00,977.00
2025,6,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",60.00,14.00,4.58,0.00,4.78,0.00,4.64,1.00,0.00,612.00,165.00,0.00,154.00,0.00,293.00
2025,6,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",112.00,47.00,18.67,4.82,6.75,0.00,16.75,3.00,0.00,2857.00,1042.00,382.00,304.00,0.00,1129.00
2025,6,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",157.00,45.00,15.52,2.58,14.74,0.00,12.16,3.00,0.00,3209.00,1585.00,149.00,595.00,0.00,880.00
2025,6,DL,Delta Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1047.00,290.00,100.04,9.97,81.17,0.00,98.81,9.00,3.00,20266.00,8027.00,1226.00,3256.00,0.00,7757.00
2025,6,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",280.00,84.00,39.66,6.69,19.49,0.00,18.16,9.00,0.00,5837.00,2958.00,745.00,992.00,0.00,1142.00
2025,6,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",113.00,40.00,24.68,1.26,4.75,0.00,9.31,3.00,0.00,3506.00,2726.00,93.00,158.00,0.00,529.00
